f1,f2,f3,target
4.821378374684083,2.262135432982652,A,1
0.6328089417788926,5.0586780739080615,B,0
2.1432765005069325,3.2854243630540525,D,0
6.4971930848813555,-2.362948669039702,A,1
1.558135887403342,3.66472892110625,A,1
-6.177602150928488,2.418701974742363,E,2
4.550900876611913,0.9182472555564307,A,1
1.4048699186895508,-0.007026158167926955,B,2
-2.210443384403858,-1.9103648356948626,B,1
-1.120608039356618,1.615220002590763,B,2
1.8636073440671568,6.8315537168193305,B,0
-0.9192966699906409,3.5760424584988573,D,2
-0.04463803892515372,0.7829327915181574,A,1
-0.0923272605376475,3.547854187306136,A,1
-0.7230494826501628,3.3807134953473845,E,0
-6.085042710836461,5.988101118506543,E,2
-6.1045948931715905,5.365661052012447,E,2
0.06803202783373541,7.272825653256061,B,0
0.5439249305743532,-1.333115823837434,E,2
-3.008780762202031,-2.482577562380251,D,2
-0.9593773548365644,1.7712760731971404,E,2
-0.11404326180165913,6.640940987847364,E,0
1.9980928801070046,1.5146336819964878,A,1
-0.4404443865499914,-2.4456800863137724,E,2
3.9441019905491945,2.823022842926918,A,1
4.153366661642496,-1.43640279798709,A,1
-0.8970606458818944,-1.5793852321865023,D,2
-4.991538319937356,-0.31788658816369075,B,0
-2.179195828021324,5.876159240717686,D,2
-4.077916798075329,2.805537044382275,E,0
5.07606899619015,2.3517045237928147,D,1
1.85314252567689,0.047433632473964815,A,1
0.5735157904000849,-3.324873895445017,A,1
4.506413815726337,1.1189252167441261,A,1
4.4311806548132555,-1.6366076434506147,A,1
-0.46489261800859705,2.5719416821685512,B,2
4.238909024947178,6.521700926847469,E,0
-5.072949804852785,2.685423427324886,E,0
1.9183471540083046,5.422415354005702,E,0
4.49934441936221,4.834674431256964,D,2
3.631832702173277,8.725081772863604,D,0
8.418154737479696,-1.5992081622057008,A,1
1.7633495971457815,1.0504040072685443,B,1
1.1804670927382839,8.787834132044578,B,1
-0.3659723195776914,-0.6404127009701268,B,2
0.6597752021416605,4.573978690364514,B,2
3.2772414302251485,1.2257655725710443,B,0
1.0550099321312572,3.9607818478312597,B,0
1.5635962569476871,4.650800241702573,A,1
-1.8219526538366386,0.514582280141564,B,0
-0.11125285083571468,6.42076617892706,E,2
-3.660435713347022,6.229408038912633,B,2
0.4894846700064588,-3.878921417352543,A,1
0.8116055242833295,5.871460133444826,D,0
1.1619968345951848,7.386642570879199,B,2
3.5253037465541563,-2.867453265952742,D,1
2.591581079610111,5.753812882790106,E,0
-1.2114198701560592,4.713855495461796,B,2
-1.6757741106977635,8.006219434788575,D,0
-1.9544795582064975,3.684929316916228,E,2
3.4313078995616104,4.47608959512415,A,1
-0.06761548921604232,0.2436207530052501,E,0
3.8583502739284743,8.290975867067438,D,0
4.638187332920717,-4.17532962548921,A,1
2.497986931875341,3.9550982262869425,E,0
0.5378108744347683,5.059142952820738,A,1
-2.0603351941676937,-0.3371930957146345,B,2
0.9091794178107342,0.7998211615829378,A,1
1.5404568921698925,3.9926408274018605,A,1
0.24333527625642293,5.291819871523866,D,2
-3.0265053356617653,0.26363481005572353,D,0
2.074608136897941,2.1284065912272467,A,1
4.506630965698086,3.426004705974118,E,0
-2.184747296012972,4.973905819907951,E,2
0.13998740263550458,4.032800513533359,A,1
-1.2082710329785615,4.751014243324331,E,2
1.972664800323233,-0.18223286902067581,A,1
0.061336504503263445,7.707840037302343,A,1
-0.1510995230996306,-0.041235922061135355,A,1
-3.7530227581438207,2.7839101503948482,D,2
6.168707633030817,4.374386436092143,E,2
2.7839369897826884,-0.3048404708659165,B,1
5.141702165716679,3.840929910870673,B,2
-2.089233677062827,3.5080420356946305,E,2
6.695283036070137,1.540881699720884,A,1
5.539919725367745,-1.552620234042697,,1
-6.458075582210201,2.8847169701360174,B,2
-1.7160217512872675,-6.058211303585189,A,1
-1.777744230910641,5.061277208679007,E,0
-5.2687969223733315,3.3028254820217864,E,2
-2.3457248584266024,0.10331837159489177,B,1
2.7921243149128068,-4.998719346591836,D,1
3.3299755384824965,-4.7467877356560875,B,1
-3.023756758125609,5.40713936020928,B,0
1.7456041560780529,5.650670993868273,E,2
6.5789469598262045,7.021921302274546,E,0
3.6738967291010987,3.4898292735647503,B,2
1.2694449816910618,6.0526483667082704,E,0
-1.4373965096775372,1.6678519790315254,,1
0.04034175479785618,1.7829161410104706,E,0
-1.570948539534486,9.192287457145376,E,0
2.196972416987949,7.403889707747129,D,2
4.694527755090753,-1.7373282903863654,B,2
-0.9877927266472267,-3.917255821080298,B,2
-4.865605774904505,3.0924411750043532,B,1
2.040193032249939,3.812426751534325,A,1
0.7401990229326008,-1.3317937836283602,E,1
-2.948165856659716,5.834503718278308,B,2
2.5631009337962416,5.042230693502923,E,0
4.024046196994042,2.674358710824349,D,1
-3.757524706824956,1.8461442611273688,E,1
4.14588164373407,0.7040076030653352,A,1
-0.2490962164758299,7.617450591864537,,0
-5.924798231712027,-1.9550748411373622,D,1
4.084493575067848,4.069306152521269,E,1
-0.08956579039020163,0.767307022284772,A,1
-0.6814583856164782,4.766922405671407,D,2
3.078310405827572,6.393739290457184,D,0
-0.31511565711088396,7.7519254775497615,E,0
-1.1076611169590196,-7.379118912774647,A,1
-0.43166213029082523,6.93087436378691,E,0
-0.3412984868599487,4.847802615101854,B,0
-4.927544606670571,-6.438018812398167,E,1
-2.1994456142696084,2.77676981167443,D,0
0.790110701151493,8.081288716280831,E,0
-2.644407591225385,1.826488631925199,B,2
2.0541074905197654,3.3439447825043542,D,2
3.21940922479501,2.5363427691196683,E,2
-3.1005064135766767,3.733020707254806,E,2
2.3029132532238767,5.116265865280022,D,1
-0.7202233405774738,5.731881477762734,D,0
1.7873870580026674,0.06724102745042182,A,1
-4.7700451117204175,4.970231282745438,D,2
1.1727916492716863,-1.9712723313384872,A,1
6.943693189860079,0.6005295548667364,A,1
-1.43315408347839,2.910774253141915,D,0
6.346937968172768,-3.072562089733706,A,1
4.644902419706725,-1.9557427591171734,B,0
1.1693941928263532,4.205140105779087,A,1
-3.2489664200141215,-0.07247815993468087,A,1
-3.4945260851753996,8.792206238303287,E,0
5.189906623365631,4.74310963888314,D,0
-4.58501110398293,3.057708865039135,D,2
6.369090533733292,4.379518092968412,A,1
1.2735879892915054,1.284534811713921,B,1
7.542126115015006,3.644468370308303,E,0
1.1397930714209172,5.9235046602351735,E,2
-1.0013892766348498,2.989892769573247,A,1
-2.912811086279795,4.0247148941157205,D,0
4.210861989689208,-3.3737666715838994,B,0
-3.8497263967654645,6.56277647376976,D,2
-3.9114918657746953,1.9534245070627552,D,2
-2.9023672487285204,-2.3694444152698715,E,2
1.0587991846360025,10.999836496023923,E,0
5.4562423393505775,8.115274660347676,B,2
-3.6559739937528146,2.4618742815006533,D,2
5.821443490151372,2.969132699137445,D,2
-1.817190787811308,4.127228162571091,B,2
5.550384060272921,3.0370246095357443,,1
-5.179841699227353,6.048955682048816,E,2
-2.3489769197398194,2.5972813638128773,E,2
3.363034082989051,-1.765893530006891,A,1
-4.716887591348883,4.09142930628563,E,2
4.577212955847158,1.6809822046268093,A,1
1.0595564734229996,3.027160689134046,E,0
-1.5770340448823859,3.2104447116286168,D,2
-6.052668886936957,3.751052660815998,B,2
0.9584878610467996,8.401967532658384,D,0
-6.803895615678636,4.595539958381749,B,0
-1.7159327021589963,8.241198428871378,D,0
0.1349267341441327,0.7629305083948181,D,0
1.041842153206109,4.4314045495377625,B,0
-1.3777921557418407,3.2970453966988895,D,0
-3.530282764483942,3.062792073318107,E,2
-1.5133972234658013,-0.038306243757411984,B,2
5.184804298847225,5.311321491664329,E,0
-4.021244074006901,4.885448944536498,D,2
-3.8518171471953084,1.12635823122283,E,2
-3.1289210536675567,2.730897691402446,B,2
0.2118557729378714,-1.0533487761123137,D,2
-2.862797441066223,2.5474937146150722,D,0
4.138803805363263,7.156288418459789,B,0
-2.3180238025411812,5.840587507926335,D,0
-1.0625090490859375,2.610833598400923,E,0
4.834222099787374,-0.21720786719442664,D,0
4.9441464490718285,0.6584829590106399,A,1
-1.012796810090519,8.893975114192475,D,2
3.4738875224153825,-1.5190576211701634,E,2
-2.9740653491709095,2.068730708622289,E,2
-4.139344509784108,-1.839619062799668,A,1
0.4558414984084145,2.570770121606875,E,2
5.975085591803373,2.246514034423334,A,1
-3.9216335001569904,-0.39951584547697205,B,0
-2.6916590327630345,6.222723374167046,E,2
-2.7717454660381318,2.1744320270898925,D,0
1.3647485863706557,-1.9459161782904548,B,0
-1.807855814011125,1.2567577896018944,E,2
1.277962687837984,1.4389590545966735,E,0
-0.7388339565289002,5.599145871923418,A,1
0.9475654008256598,1.3082259889461283,D,2
0.1393252626374042,5.893288677873263,,0
0.11839262409097628,8.79452030801087,E,0
-0.3375778135022973,-0.15556679761161618,D,2
2.5109691087764476,-0.8340132108597775,A,1
-2.7153680583896653,2.783067482937898,E,0
1.8490751906156075,0.20370575950287584,A,1
-2.5751804253281576,6.778723586274705,B,2
-0.31459465899369254,-3.7306101613751004,A,1
1.5123742413508312,1.869105971050973,A,1
2.8270815999293104,-5.444132186089291,A,1
-0.22795203306731215,5.244351090250022,B,2
0.19422050750159547,1.2948703326133209,D,2
4.410369684821349,1.5786715728578486,D,1
2.984378289547856,-3.127451170334168,A,1
-1.755409706040979,-2.039597717193269,B,2
-0.18567023382405567,3.2610337887020577,D,0
1.3217136979667714,3.1663446388086216,E,0
-0.46416771946474755,4.413722161393902,E,2
1.3987020341812029,5.724252112447776,E,0
-1.9496711929230122,6.961242179641525,D,2
0.1722407283521592,2.813962698259839,E,0
-0.6983392485484123,2.7678780567084127,D,2
-6.903047993268572,4.552685421318873,E,2
4.535005926703802,5.45321673710987,A,1
8.306947464536396,1.6402087061668804,A,1
1.6211668504247756,4.5954450234571445,E,0
1.720283390608748,-4.981182405761524,,1
-0.9721045722087815,-3.1989945208246784,A,1
-3.940151842820038,2.1038489046973927,,0
2.6891195980848566,7.520689269312664,E,0
4.689040029407112,4.208985667419001,A,1
-0.9525875815121765,4.754133008466778,B,0
0.550213917076456,-1.1199952781916913,D,2
-0.05398351370128118,1.7621567935728026,B,0
4.101871687079947,0.8640211852888903,B,1
-2.0617407761004465,5.689321715183653,B,2
3.28258201174492,3.0398045654743484,D,0
5.04259818632975,3.1093429411981646,B,0
-3.5064525487531277,-3.0386038646529334,A,1
2.7070738697061683,6.758848519929874,B,0
3.773322902539693,6.000570286319479,B,2
0.32542136873654814,5.639967080132782,E,0
0.8190518185167597,3.3126186427977453,,2
-0.8336952797270314,-3.905202171540358,D,1
0.4445302299782984,3.1651249655108105,D,0
-0.32439291965300754,4.417775367808935,E,0
4.507458810537375,2.837510501683711,D,1
5.276327587192471,5.5589813613759675,,0
-2.3513186850862295,5.543021478671701,B,2
-1.9957427133349523,1.2957815653390172,D,0
-1.1026642052773523,-0.05535069175402452,D,2
2.6262708128079852,-3.27270964366301,B,2
-0.14864596853101641,4.3023374014677245,B,2
-5.987373179734971,6.784002832249177,D,2
0.48650523204695884,4.044421479315249,D,0
-5.266122710250702,4.38963202284216,E,2
-0.6103394821218506,4.82492288640946,D,0
-0.15038571686495583,1.4294219155644106,B,2
-1.491042676492091,-1.2508705118487855,B,1
4.945927136337053,-1.2991308244548554,A,1
7.147082616581713,4.115166201789196,A,1
7.0649205593267235,-3.9348875981730345,A,1
-1.842898057750651,-0.2335710023428339,E,2
-1.0268907805317031,5.284675113661762,E,0
-0.13663461303888713,6.81130133187607,B,2
-1.367111494514964,-0.9655562809616614,E,2
5.180304572422374,3.0726419464747785,E,0
-0.727031646014066,2.530308320681331,B,0
-0.8869780145576369,9.507503852219518,B,0
1.0332072888317905,4.927477310611849,D,2
-0.3025684881816111,-0.9649907197697973,A,1
2.6097752611324716,3.0715351333603635,A,1
0.5751653995411776,7.537018745377178,D,0
-3.4674678080454004,0.4861129223514391,B,0
-4.9840526464819135,-4.677411756499605,D,2
-2.725404112692804,2.016162177333041,D,2
-1.581487462965446,4.3726665942722445,,0
1.418573283499411,1.3713926957107825,B,0
2.1791472970649397,0.04472668035880001,A,1
-4.43838674604843,4.331407230245117,D,1
-3.7334858655780243,2.9734588985592594,B,2
-0.24796481482754618,3.9920440953001046,B,2
-2.1057681830904675,2.782456544667979,B,2
-0.7181413505128962,0.42968107404732175,A,1
0.4417962027078488,0.2245925551519512,A,1
-1.7299458356927593,5.266785726003064,B,0
3.938545731170792,1.5057809949571723,A,1
-4.669079381982403,-0.18242553853367638,A,1
3.2521088816598027,3.573553609892547,A,1
-5.5605244820382325,2.4148360466278462,D,0
-4.112123721948135,6.494337920837234,,0
-1.0155651570838373,8.878577035224335,E,2
-1.1159253529876074,-4.576415529716464,B,1
-0.6325403537138601,7.933298994000683,E,0
-4.44385587493916,6.011731246173611,E,2
2.3485168972094677,1.409951286247205,E,0
0.8282978681037773,5.020888131188685,E,0
1.9746647307598593,7.345038969943172,,0
4.343179425684811,2.907372197175336,A,1
3.3302600627452277,-1.4409905620513634,B,1
-7.060770834293322,-1.0330925088802885,D,2
-2.839274443777837,7.939913199967738,D,2
3.6064503996178523,-1.1769468074651632,,0
-0.8954644858908525,-0.7883174755600133,E,1
-2.9362568014344457,3.968054662001448,E,2
1.3860276697023668,-5.255764030389921,B,2
-2.196150864858095,2.635832231811488,B,0
-5.0823501776136695,1.3511603206298455,E,0
-1.7249835095401889,-0.586673011421706,E,2
2.546100060141756,3.789148333781646,,0
3.0886031449712417,-0.18325122132265825,E,0
-2.0778555473155995,4.070223059625838,B,0
2.2685834833834195,3.854112552248972,E,0
-2.113535771380435,3.253957233681076,B,0
-1.5664669340325368,3.8750878719053765,E,2
0.012846207030564827,4.151906389851051,B,1
3.3638288074579608,5.6120528138671055,A,1
8.547786309557015,2.511221259048556,A,1
3.932222605366096,6.604546336431987,D,0
-2.274193313268775,-0.2816529684508684,A,1
5.9695870801896564,0.6179505577148907,A,1
-6.308118693010586,0.5403422493129653,B,2
-0.728207701247845,6.617459708056292,A,1
3.7866557273084616,6.614779965430026,E,0
-0.41726440951119703,3.6468472141081727,B,2
3.222852043417729,-2.831169256521204,A,1
2.4752109438823933,0.647735837516799,E,0
0.5308432249400816,8.47600316817385,B,2
-0.3089365821131693,-3.424233369650115,A,1
-0.20941686941656812,0.8255257782486511,D,0
4.817164393757562,1.439951480885078,A,1
1.746979466379497,0.35072089366906745,A,1
5.985250050625687,1.4314457189117111,D,1
-3.1507810009751207,5.663902319934956,E,2
3.50253362349844,-3.0496854870153784,A,1
-3.0452488472724832,-0.7951344888011187,D,2
2.449652432315734,0.058383165430903716,E,2
5.702190711743108,6.851132961859724,E,0
0.6521646100453871,6.536675766199249,D,2
-3.8567731352394077,2.171860614762707,B,2
0.22010086158074293,5.451377931513493,D,2
0.494919584923895,-0.5344524785663416,A,1
1.9147433075043798,-1.188682632202898,D,2
-2.4387017960985533,4.691273850169519,B,0
1.5774549992268398,-3.2338567429523675,A,1
7.491250646226957,3.1313103935062383,E,2
-1.0010308217410184,1.3016497299717458,A,1
-1.6477174874200404,2.2505826590271116,E,0
-4.0178240396202485,5.59492398179754,D,0
-5.047535251356811,4.551454095176257,D,2
0.9554577549287273,10.033459013175424,,0
0.548926472179971,0.37749678473256587,D,0
-2.4494341790650447,0.37087621612475274,D,0
3.914514695007881,2.6075091649395823,B,2
2.412806664916472,5.417408112515408,B,2
-4.496499889266994,5.214599040834394,B,0
-0.5207798354360536,4.367840998979036,D,0
2.022524507760149,-1.2947566295836594,A,1
4.764532886039948,-8.12464795339274,A,1
1.4440074086468293,5.992446169270492,B,2
-7.284082889692064,5.847835498519775,B,2
-4.513815572736935,2.216281969399748,B,0
0.986529669976838,3.002185046757695,A,1
2.3992776090778425,0.4853925488139292,A,1
-0.8715205959083061,-3.823935404471797,A,1
-2.0583819591891412,1.4942221876316009,A,1
2.024067914089296,-0.6651545300831558,A,1
-4.239496724766571,5.029962805031692,E,2
2.5858819673315536,-1.1247028753440889,B,1
2.3179063409109895,2.455423957477952,E,0
3.3013398682190056,5.6023001919483715,E,0
1.3934625294605427,1.7307767137221912,B,0
-4.589604108436031,-0.12920051028670643,A,1
-0.5841646690318099,7.542122082985876,A,1
-1.8429188687146976,2.7737299480859896,A,1
-2.2351381008389177,4.8960796660104,A,1
-0.3851420446095082,5.513580947938131,B,0
4.111340205054566,6.100905906576942,D,0
-0.8223164189441747,-2.675477439236012,A,1
5.287212165535885,3.330932689901505,B,1
3.2288945579526724,4.890146610954353,A,1
-5.45475015226304,1.717469491530081,E,2
-3.8430489898030036,0.18462671932260477,B,0
5.372221050657661,3.621071491816832,A,1
-0.9806107212585622,2.7402193905450574,D,0
-0.003412854491128048,4.279157680639548,D,0
0.8550150586072034,1.9007360934785722,A,1
0.8259477021756165,5.59868888588206,B,0
-1.9958483365629172,-2.1375059773038956,E,2
4.243133763041469,4.199338380084011,A,1
2.056935991806035,3.264526191471003,B,2
-3.080987064682345,6.014422567398363,A,1
-4.936134251526557,-0.8057462031006333,D,1
-1.5398676472737574,4.102068478413472,A,1
1.2366982947564242,-0.22006574605932094,E,2
-2.0639561375104245,3.9430229412643634,A,1
-1.7016368496389338,4.749090285898335,E,2
4.857758396781957,-1.5464621226929922,A,1
0.23651347747842966,2.7308373121768814,A,1
1.7881411629433788,-0.8345250862783669,A,1
-5.217538420454118,2.192353401903971,D,2
2.6765619691194056,7.584415547855929,,2
-3.4701053726244875,1.2263706751512462,D,2
0.3829077235283054,1.7904585492927727,B,0
-0.03977647778969762,10.40807495951185,,0
4.0268040252612245,2.969098322943095,D,1
-3.2071653006159564,-1.1281623043983497,D,2
-4.283755442382127,4.907603749668092,E,2
-1.8729743063398816,5.952548608297102,D,2
2.1397771410028676,6.832781759576924,A,1
-5.8359033824735835,1.4463206614677606,,2
1.2320278022576558,4.602053287574016,D,0
4.507966241737991,7.423762681568452,B,0
-1.0677997033055844,1.3783982438245694,E,2
4.9386532369302385,0.42778357430700753,B,0
5.580733697192503,-2.4764444843532627,A,1
1.987260700399835,-3.6755217893086485,A,1
-2.624154711582774,2.6260585497081053,D,2
2.8280554337507064,-3.5318360382283176,A,1
-0.7681400295926302,1.480233691605865,D,2
0.4765374991146034,1.4439629963666363,A,1
4.176741613332683,4.477907415359839,A,1
-0.5745593668625215,7.277911765775094,D,2
3.626572601235092,1.3265866549657184,A,1
2.8494258836110093,3.992231405921301,A,1
-0.3067261555741059,-2.00371723045051,B,2
10.89599312587818,-0.22681160448603332,E,0
-1.4117247117391378,-1.3804370731566227,E,2
-2.4407545008044007,0.6605831785706129,D,0
-0.5348582335582148,2.5427384619329443,D,0
1.0433482092448734,1.2397495468646014,A,1
5.069865622853909,2.235439773798577,,0
-3.057925128504284,7.129848775281827,D,2
-0.6810401555855001,5.453074427197603,B,2
4.921683075709412,3.3334149099981185,E,0
1.6198372712295708,-3.85362119163137,D,2
-0.31609118168146644,3.4115917926143418,B,2
-1.876724296291751,4.857073059835194,,2
1.561472497592077,3.37619429251133,B,2
-2.0866994016921034,-3.3489570734824126,E,2
-1.9201930319668268,6.688071587055753,A,1
3.660230415792674,0.6097857677143498,E,1
0.8664781997977543,4.051117437866208,B,0
2.3082812969672553,0.004643903064997179,A,1
-3.9218142199061825,6.504957791013407,E,0
3.4410272146958825,4.3196652663464725,B,0
3.205774031373796,3.7089283801624706,B,2
6.4504772956499075,1.747699719251608,A,1
0.6446481068490773,7.364305462595789,E,0
-2.9023006506238507,5.104939935495938,D,0
-3.47990925094583,2.8086432514324895,B,2
3.7920254872958,1.2460338789330017,,0
3.6464337303514234,2.6015617295514835,A,1
-0.2771252418785535,3.1803531370331957,A,1
0.114453237952022,-1.7200643708682088,B,2
-1.2263193497706082,-1.006870662146988,B,2
3.225322474800187,1.9468909777743144,E,2
1.103504682482437,-1.8651602921282673,A,1
5.264644697009775,5.683876165666508,A,1
1.9648676019999984,0.7034785060917577,A,1
-2.0434071158362173,-2.1261368682676753,D,0
-1.222500214410503,2.761584198746141,D,2
-3.8845522287211907,7.622361746001526,B,0
7.354964343961061,-0.796771698627881,A,1
3.136221268975991,0.9950686885822808,D,0
0.27453842229928727,4.9061639963766694,E,2
1.6584484039098806,1.253571381619083,B,0
1.5027992976788056,1.5132681035684958,B,2
3.5844224441138497,7.449765036767649,B,2
2.8007393613484197,7.648674296290596,D,0
-1.7147728630714885,3.716506840460286,A,1
3.320787711216883,3.566183709937114,,1
-1.710129605034532,5.464494821026176,B,0
0.6637767596390121,0.5753679957157671,B,2
2.014327120678307,-0.0018408158809313235,E,2
0.5905074275974133,5.670047300258819,,0
2.8966646568392713,-0.5470808054841134,E,0
-1.9544160816594802,2.5350475598127433,E,0
0.1733703374891964,5.499650685548188,A,1
-4.721338261060821,2.1053311452942145,B,2
6.78745146065787,3.2350285778142323,B,1
2.3730376512312867,1.6873121341359223,B,0
6.2503570942523,7.166495027928695,A,1
-0.5321800233811196,11.541148366079636,D,0
-0.9015592663588774,5.7207709860056015,,0
0.73418088179133,2.938100958003435,E,1
-2.0092259948699525,6.863599886786974,D,2
-2.661277154920232,4.061991778998014,E,0
-3.967663141459368,-0.4532809639329134,B,2
0.7142936295973856,7.10608983495038,A,1
2.071286945488162,0.1670821716641253,E,2
-1.5255297293209455,4.251973913862386,E,2
7.781917827048504,-0.7929722691668561,A,1
2.4865484550835375,1.2883265975851232,A,1
2.2038561770368403,-4.061877844245032,A,1
5.547583671397655,4.131943728076844,B,0
-4.624501091203286,0.21466688240283904,D,2
-0.9379239299290916,3.7189581338039206,A,1
-1.0569398127685323,4.946255549241949,B,1
3.6933459315182917,-0.6062292068633468,B,2
-2.3702139276612186,3.9297448079013515,A,1
-1.7173241329492157,1.7121707582421275,A,1
2.4596064077318633,6.58796082993671,D,0
7.342292286869101,-1.8363948564215065,D,2
-0.46447702643828137,7.112109977777482,D,0
4.731170267426568,2.289281955623496,A,1
-2.55704530827769,0.5935403761117939,A,1
2.745909540750054,3.2122108975360204,D,0
-2.773192269304339,-2.326337021518211,D,2
-3.1884304174630937,-3.4218205528594074,B,0
6.74501038815234,-1.8820754334858738,A,1
3.1133443409726853,1.6667377264075134,A,1
-1.4737771365461458,-0.2482440106085262,D,2
0.5191371367571791,2.5762340892593967,B,2
1.8057252685043919,0.4647821152842826,E,2
-5.986388998350657,7.2844790162560695,E,2
1.5059933303371107,3.1339991719741387,E,2
-2.2730905821882876,1.185782438896862,B,2
2.9316323752854663,-0.878060680479245,B,1
-4.68270253869869,-1.4978689519870558,A,1
-0.40055430380626333,-3.437789823670534,A,1
0.6217779431607857,2.263252715457839,E,0
-0.7623000444399676,2.6431507932323246,B,2
1.2785513186646538,6.032130623637785,A,1
2.2180110888771942,3.705947162704614,D,0
1.6254376865485187,3.283429303735489,D,1
-6.488978961803845,2.8130995117852944,B,2
-1.2458220156321456,-1.8589953619666169,E,2
4.069599137827829,4.150747501782316,A,1
1.039456142572686,4.602150698540525,D,0
6.057677168552412,-1.002970266583521,E,1
-0.4492552389412503,8.122648574208123,,0
-1.4555159347052609,2.756292132695999,A,1
-1.6209081853636118,2.8319409988309046,E,2
-3.2748055353548704,-1.9066854187552447,E,1
0.9316969684823869,6.768005138522824,B,0
1.5453779147864823,9.411497784173765,,0
0.6563120575658198,2.8241441661168967,D,0
0.5032690300550473,11.073957819343018,E,0
-1.9119862242547718,0.8354538399631379,E,2
-1.0293898500705017,5.363100086717328,B,2
-2.3521625823619408,2.6612330254100947,B,0
-2.470900781315238,2.7584301880285067,,2
1.4016899960068585,9.804093412895426,D,0
1.2388644913115077,7.12002795449532,B,0
0.5407593459668408,2.694789763851648,,0
2.1639036086985746,-1.2522665817304848,B,1
-1.7652986686134735,7.218653687420976,B,1
-1.5441039734326492,6.101673731618388,D,2
-1.402292417553153,2.5307303396389487,D,1
-4.8656285730885855,0.8380099254472837,D,2
0.11123843880556672,5.799006052945215,,2
2.0789047666133023,4.874722000230209,D,0
4.034533774777241,7.327880193979387,A,1
-0.5193504902849857,-3.0047296638450165,D,1
6.174433639303895,6.357290648025961,B,0
-5.468085356146198,1.204293001574288,D,0
-5.828664243718298,0.6337231671425703,D,2
-0.18571037367736176,3.3968790757223832,B,0
-3.690398273929901,6.635242338054006,E,2
1.829109090968139,9.531793669415283,E,0
5.267152512732375,6.114858766096722,A,1
0.810262508104006,-1.6617222146469866,A,1
3.250700117448152,-4.359593113971789,A,1
0.1904905138059627,8.407561944267455,E,2
1.866469596028835,6.793745804691699,E,0
0.04923117140512834,-0.7242240915415401,E,0
-2.1932086978516203,5.129528291772866,A,1
0.8438509220030763,9.159165300144313,,0
1.7790478451216702,5.3937411649073725,D,2
-0.5985481901955019,5.127038313294416,B,0
2.5220490781590996,5.653236791777532,D,2
-4.169951715315654,0.8878144568994286,D,2
1.3082540312070514,0.09174257736185454,A,1
3.1622969609799885,-0.26274052513970725,,2
-0.18307451108812867,1.864995358189806,A,1
-3.0689691847218654,8.098737317017157,B,0
1.5463314959054428,-0.4822449150771577,A,1
-1.0959481270822318,1.6631633073952816,A,1
-1.440461038593453,1.248039643113758,D,2
5.263336925807057,-0.1692216104452129,A,1
-10.041497844320915,-0.26365504683519525,B,2
1.3332060634105676,2.7529287865033014,A,1
-2.310743608371042,1.0250975084702993,B,0
1.0827931841492564,3.972476067170885,E,2
1.6861396145889007,2.512249798423337,E,1
0.673906373257626,-2.8883939714913853,,1
2.7669895222903564,1.3419272470754326,D,0
-1.7409592585768867,3.3345465752543557,E,2
-1.8684197991630689,-0.5660278106077534,D,2
-1.9806656750060239,4.295164290531876,D,2
2.514779451324765,3.3248319409734357,D,0
-0.5930396038680348,-0.7392218086230007,E,1
9.854869014570049,5.894012179242081,A,1
0.7407303669788381,0.8814886833283907,A,1
-4.758810329462833,4.000115869044698,B,2
1.0486480946006922,-0.925172896075392,A,1
3.5285489493949864,-0.19851445975942839,A,1
2.7916303307929953,6.990455284102362,D,0
-1.7128390891100453,-1.5844086999738662,E,0
4.056355454711195,0.08388026980455332,B,1
2.9767629254036647,6.364841193823543,A,1
3.229345991115806,1.6064485121687735,B,0
-5.979533682150448,5.023384911554481,B,2
4.122911627800473,6.009619825581051,E,0
1.8965239234935118,-0.8524248470988831,A,1
5.519678485298128,4.974193766031539,B,2
1.783342298075235,5.878540918386038,E,0
-4.571923782220362,-0.27824970893889134,A,1
7.758034522262349,-1.32609086986493,E,2
-1.7433351428976733,4.336725900357274,B,2
5.534418952610153,6.935361683539922,D,2
2.3447609126118953,1.469176735284357,,0
-2.9433104766594544,9.278179366302954,D,0
1.4738606465071071,8.29121117568505,D,0
-1.4406094440716082,0.9488515544834932,D,0
2.818214003954773,2.5744233685774436,B,0
2.9931543495838016,5.526172836171721,D,0
-0.9079926003782417,2.860705972066027,B,0
2.051565063059162,3.599251794754556,D,2
-1.7578221296538366,-0.35672081458557203,D,2
-2.7035948996433516,7.206125777599095,B,0
0.9938819790575115,1.2094569772945531,A,1
-6.437303769722078,0.4243638483370291,E,2
-1.1270048445460958,0.019012057772488156,E,2
-2.6797457205216633,4.324002776717679,D,2
4.1057609783595925,0.9069949150518036,A,1
-0.24263931278869255,1.7116523541412816,D,0
-0.4327439282645933,1.4230173182640375,E,2
-1.3322313773361256,0.05366775955575798,D,1
2.128807218046075,6.866742892483337,A,1
4.902276335603032,4.226391652684929,D,0
3.2008135428229636,2.36842291684015,E,1
-4.149212861451757,-0.5207422081811295,B,2
-3.5314091904660985,3.9329008935263716,B,2
-3.083359131326907,0.563704187025377,E,2
-0.020036753499980353,2.1394934407331228,D,0
-0.8181812790029623,-0.2563305281278012,B,0
2.66230939628904,1.2800579175966957,E,0
-0.8042709726123349,-0.540228532725362,A,1
4.183687182093375,-0.9353109816690335,B,2
3.3827141256706916,3.143109185513145,E,1
-5.787556770772605,6.415702188525997,B,2
4.221330409870145,0.4975356326183306,D,1
